amount_per_partner,amounts_per_partner,computation_time,contributivity_method,contributivity_score,contributivity_scores,contributivity_std,contributivity_stds,dataset_name,epoch_count,federated_test_score,is_early_stopping,partner_id,partners_count,samples_split_option,scenario_name,test_data_samples_count,single_partner_test_mode,train_data_samples_count,random_state,scenario_id
0.4,"[0.4, 0.3, 0.3]",320.0,Shapley values,0.38733335336049396,[0.38733335 0.29748334 0.29558333],0.0,[0. 0. 0.],MNIST,40.0,0.7846999764442444,1.0,0.0,3.0,Random,"Random 3 [0.4, 0.3, 0.3]",10000.0,global,48000.0,0,0
0.3,"[0.4, 0.3, 0.3]",320.0,Shapley values,0.29748334487279254,[0.38733335 0.29748334 0.29558333],0.0,[0. 0. 0.],MNIST,40.0,0.7846999764442444,1.0,1.0,3.0,Random,"Random 3 [0.4, 0.3, 0.3]",10000.0,global,48000.0,0,0
0.3,"[0.4, 0.3, 0.3]",320.0,Shapley values,0.2955833276112874,[0.38733335 0.29748334 0.29558333],0.0,[0. 0. 0.],MNIST,40.0,0.7846999764442444,1.0,2.0,3.0,Random,"Random 3 [0.4, 0.3, 0.3]",10000.0,global,48000.0,0,0
0.4,"[0.4, 0.3, 0.3]",30.0,Independant scores raw,0.9821000099182129,[0.98210001 0.9799     0.97750002],0.0,[0. 0. 0.],MNIST,40.0,0.7846999764442444,1.0,0.0,3.0,Random,"Random 3 [0.4, 0.3, 0.3]",10000.0,global,48000.0,0,0
0.3,"[0.4, 0.3, 0.3]",30.0,Independant scores raw,0.9799000024795532,[0.98210001 0.9799     0.97750002],0.0,[0. 0. 0.],MNIST,40.0,0.7846999764442444,1.0,1.0,3.0,Random,"Random 3 [0.4, 0.3, 0.3]",10000.0,global,48000.0,0,0
0.3,"[0.4, 0.3, 0.3]",30.0,Independant scores raw,0.9775000214576721,[0.98210001 0.9799     0.97750002],0.0,[0. 0. 0.],MNIST,40.0,0.7846999764442444,1.0,2.0,3.0,Random,"Random 3 [0.4, 0.3, 0.3]",10000.0,global,48000.0,0,0
0.4,"[0.4, 0.3, 0.3]",30.0,Independant scores additive,0.2621597527779722,[0.26215975 0.26158363 0.26095659],0.0,[0. 0. 0.],MNIST,40.0,0.7846999764442444,1.0,0.0,3.0,Random,"Random 3 [0.4, 0.3, 0.3]",10000.0,global,48000.0,0,0
0.3,"[0.4, 0.3, 0.3]",30.0,Independant scores additive,0.26158363333764034,[0.26215975 0.26158363 0.26095659],0.0,[0. 0. 0.],MNIST,40.0,0.7846999764442444,1.0,1.0,3.0,Random,"Random 3 [0.4, 0.3, 0.3]",10000.0,global,48000.0,0,0
0.3,"[0.4, 0.3, 0.3]",30.0,Independant scores additive,0.26095659032863194,[0.26215975 0.26158363 0.26095659],0.0,[0. 0. 0.],MNIST,40.0,0.7846999764442444,1.0,2.0,3.0,Random,"Random 3 [0.4, 0.3, 0.3]",10000.0,global,48000.0,0,0
0.9,"[0.9, 0.05, 0.05]",331.0,Shapley values,0.3372500042120616,[0.33725    0.22715    0.22420002],0.0,[0. 0. 0.],MNIST,40.0,0.979200005531311,1.0,0.0,3.0,Random,"Random 3 [0.9, 0.05, 0.05]",10000.0,global,48000.0,0,1
0.05,"[0.9, 0.05, 0.05]",331.0,Shapley values,0.22715000311533606,[0.33725    0.22715    0.22420002],0.0,[0. 0. 0.],MNIST,40.0,0.979200005531311,1.0,1.0,3.0,Random,"Random 3 [0.9, 0.05, 0.05]",10000.0,global,48000.0,0,1
0.05,"[0.9, 0.05, 0.05]",331.0,Shapley values,0.2242000202337901,[0.33725    0.22715    0.22420002],0.0,[0. 0. 0.],MNIST,40.0,0.979200005531311,1.0,2.0,3.0,Random,"Random 3 [0.9, 0.05, 0.05]",10000.0,global,48000.0,0,1
0.9,"[0.9, 0.05, 0.05]",30.0,Independant scores raw,0.986299991607666,[0.98629999 0.94069999 0.93150002],0.0,[0. 0. 0.],MNIST,40.0,0.979200005531311,1.0,0.0,3.0,Random,"Random 3 [0.9, 0.05, 0.05]",10000.0,global,48000.0,0,1
0.05,"[0.9, 0.05, 0.05]",30.0,Independant scores raw,0.9406999945640564,[0.98629999 0.94069999 0.93150002],0.0,[0. 0. 0.],MNIST,40.0,0.979200005531311,1.0,1.0,3.0,Random,"Random 3 [0.9, 0.05, 0.05]",10000.0,global,48000.0,0,1
0.05,"[0.9, 0.05, 0.05]",30.0,Independant scores raw,0.9315000176429749,[0.98629999 0.94069999 0.93150002],0.0,[0. 0. 0.],MNIST,40.0,0.979200005531311,1.0,2.0,3.0,Random,"Random 3 [0.9, 0.05, 0.05]",10000.0,global,48000.0,0,1
0.9,"[0.9, 0.05, 0.05]",30.0,Independant scores additive,0.33741101129027756,[0.33741101 0.3223706  0.3194184 ],0.0,[0. 0. 0.],MNIST,40.0,0.979200005531311,1.0,0.0,3.0,Random,"Random 3 [0.9, 0.05, 0.05]",10000.0,global,48000.0,0,1
0.05,"[0.9, 0.05, 0.05]",30.0,Independant scores additive,0.3223705976929599,[0.33741101 0.3223706  0.3194184 ],0.0,[0. 0. 0.],MNIST,40.0,0.979200005531311,1.0,1.0,3.0,Random,"Random 3 [0.9, 0.05, 0.05]",10000.0,global,48000.0,0,1
0.05,"[0.9, 0.05, 0.05]",30.0,Independant scores additive,0.31941839654807397,[0.33741101 0.3223706  0.3194184 ],0.0,[0. 0. 0.],MNIST,40.0,0.979200005531311,1.0,2.0,3.0,Random,"Random 3 [0.9, 0.05, 0.05]",10000.0,global,48000.0,0,1
0.9,"[0.9, 0.1]",109.0,Shapley values,0.5056000053882599,[0.50560001 0.47760001],0.0,[0. 0.],MNIST,40.0,0.9857000112533569,1.0,0.0,2.0,Random,"Random 2 [0.9, 0.1]",10000.0,global,48000.0,0,2
0.1,"[0.9, 0.1]",109.0,Shapley values,0.47760000824928284,[0.50560001 0.47760001],0.0,[0. 0.],MNIST,40.0,0.9857000112533569,1.0,1.0,2.0,Random,"Random 2 [0.9, 0.1]",10000.0,global,48000.0,0,2
0.9,"[0.9, 0.1]",29.0,Independant scores raw,0.9861999750137329,[0.98619998 0.96020001],0.0,[0. 0.],MNIST,40.0,0.9857000112533569,1.0,0.0,2.0,Random,"Random 2 [0.9, 0.1]",10000.0,global,48000.0,0,2
0.1,"[0.9, 0.1]",29.0,Independant scores raw,0.9602000117301941,[0.98619998 0.96020001],0.0,[0. 0.],MNIST,40.0,0.9857000112533569,1.0,1.0,2.0,Random,"Random 2 [0.9, 0.1]",10000.0,global,48000.0,0,2
0.9,"[0.9, 0.1]",29.0,Independant scores additive,0.49925668574740983,[0.49925669 0.48644333],0.0,[0. 0.],MNIST,40.0,0.9857000112533569,1.0,0.0,2.0,Random,"Random 2 [0.9, 0.1]",10000.0,global,48000.0,0,2
0.1,"[0.9, 0.1]",29.0,Independant scores additive,0.486443325505947,[0.49925669 0.48644333],0.0,[0. 0.],MNIST,40.0,0.9857000112533569,1.0,1.0,2.0,Random,"Random 2 [0.9, 0.1]",10000.0,global,48000.0,0,2
0.4,"[0.4, 0.3, 0.3]",159.0,Shapley values,0.2984166542689005,[0.29841665 0.22016666 0.28991667],0.0,[0. 0. 0.],MNIST,40.0,0.8094000220298767,1.0,0.0,3.0,Random,"Random 3 [0.4, 0.3, 0.3]",10000.0,global,48000.0,1,0
0.3,"[0.4, 0.3, 0.3]",159.0,Shapley values,0.22016666332880658,[0.29841665 0.22016666 0.28991667],0.0,[0. 0. 0.],MNIST,40.0,0.8094000220298767,1.0,1.0,3.0,Random,"Random 3 [0.4, 0.3, 0.3]",10000.0,global,48000.0,1,0
0.3,"[0.4, 0.3, 0.3]",159.0,Shapley values,0.2899166742960612,[0.29841665 0.22016666 0.28991667],0.0,[0. 0. 0.],MNIST,40.0,0.8094000220298767,1.0,2.0,3.0,Random,"Random 3 [0.4, 0.3, 0.3]",10000.0,global,48000.0,1,0
0.4,"[0.4, 0.3, 0.3]",30.0,Independant scores raw,0.9797000288963318,[0.97970003 0.98110002 0.98070002],0.0,[0. 0. 0.],MNIST,40.0,0.8094000220298767,1.0,0.0,3.0,Random,"Random 3 [0.4, 0.3, 0.3]",10000.0,global,48000.0,1,0
0.3,"[0.4, 0.3, 0.3]",30.0,Independant scores raw,0.9811000227928162,[0.97970003 0.98110002 0.98070002],0.0,[0. 0. 0.],MNIST,40.0,0.8094000220298767,1.0,1.0,3.0,Random,"Random 3 [0.4, 0.3, 0.3]",10000.0,global,48000.0,1,0
0.3,"[0.4, 0.3, 0.3]",30.0,Independant scores raw,0.9807000160217285,[0.97970003 0.98110002 0.98070002],0.0,[0. 0. 0.],MNIST,40.0,0.8094000220298767,1.0,2.0,3.0,Random,"Random 3 [0.4, 0.3, 0.3]",10000.0,global,48000.0,1,0
0.4,"[0.4, 0.3, 0.3]",30.0,Independant scores additive,0.26958420863274446,[0.26958421 0.26996189 0.26985392],0.0,[0. 0. 0.],MNIST,40.0,0.8094000220298767,1.0,0.0,3.0,Random,"Random 3 [0.4, 0.3, 0.3]",10000.0,global,48000.0,1,0
0.3,"[0.4, 0.3, 0.3]",30.0,Independant scores additive,0.2699618891929712,[0.26958421 0.26996189 0.26985392],0.0,[0. 0. 0.],MNIST,40.0,0.8094000220298767,1.0,1.0,3.0,Random,"Random 3 [0.4, 0.3, 0.3]",10000.0,global,48000.0,1,0
0.3,"[0.4, 0.3, 0.3]",30.0,Independant scores additive,0.26985392420416127,[0.26958421 0.26996189 0.26985392],0.0,[0. 0. 0.],MNIST,40.0,0.8094000220298767,1.0,2.0,3.0,Random,"Random 3 [0.4, 0.3, 0.3]",10000.0,global,48000.0,1,0
0.9,"[0.9, 0.05, 0.05]",247.0,Shapley values,0.30898334582646686,[0.30898335 0.26838334 0.20763334],0.0,[0. 0. 0.],MNIST,40.0,0.9771000146865845,1.0,0.0,3.0,Random,"Random 3 [0.9, 0.05, 0.05]",10000.0,global,48000.0,1,1
0.05,"[0.9, 0.05, 0.05]",247.0,Shapley values,0.26838334401448566,[0.30898335 0.26838334 0.20763334],0.0,[0. 0. 0.],MNIST,40.0,0.9771000146865845,1.0,1.0,3.0,Random,"Random 3 [0.9, 0.05, 0.05]",10000.0,global,48000.0,1,1
0.05,"[0.9, 0.05, 0.05]",247.0,Shapley values,0.20763333638509116,[0.30898335 0.26838334 0.20763334],0.0,[0. 0. 0.],MNIST,40.0,0.9771000146865845,1.0,2.0,3.0,Random,"Random 3 [0.9, 0.05, 0.05]",10000.0,global,48000.0,1,1
0.9,"[0.9, 0.05, 0.05]",30.0,Independant scores raw,0.9857000112533569,[0.98570001 0.93779999 0.9289    ],0.0,[0. 0. 0.],MNIST,40.0,0.9771000146865845,1.0,0.0,3.0,Random,"Random 3 [0.9, 0.05, 0.05]",10000.0,global,48000.0,1,1
0.05,"[0.9, 0.05, 0.05]",30.0,Independant scores raw,0.9377999901771545,[0.98570001 0.93779999 0.9289    ],0.0,[0. 0. 0.],MNIST,40.0,0.9771000146865845,1.0,1.0,3.0,Random,"Random 3 [0.9, 0.05, 0.05]",10000.0,global,48000.0,1,1
0.05,"[0.9, 0.05, 0.05]",30.0,Independant scores raw,0.9289000034332275,[0.98570001 0.93779999 0.9289    ],0.0,[0. 0. 0.],MNIST,40.0,0.9771000146865845,1.0,2.0,3.0,Random,"Random 3 [0.9, 0.05, 0.05]",10000.0,global,48000.0,1,1
0.9,"[0.9, 0.05, 0.05]",30.0,Independant scores additive,0.33716216015998823,[0.33716216 0.32139278 0.31854508],0.0,[0. 0. 0.],MNIST,40.0,0.9771000146865845,1.0,0.0,3.0,Random,"Random 3 [0.9, 0.05, 0.05]",10000.0,global,48000.0,1,1
0.05,"[0.9, 0.05, 0.05]",30.0,Independant scores additive,0.32139277747029654,[0.33716216 0.32139278 0.31854508],0.0,[0. 0. 0.],MNIST,40.0,0.9771000146865845,1.0,1.0,3.0,Random,"Random 3 [0.9, 0.05, 0.05]",10000.0,global,48000.0,1,1
0.05,"[0.9, 0.05, 0.05]",30.0,Independant scores additive,0.31854507705629964,[0.33716216 0.32139278 0.31854508],0.0,[0. 0. 0.],MNIST,40.0,0.9771000146865845,1.0,2.0,3.0,Random,"Random 3 [0.9, 0.05, 0.05]",10000.0,global,48000.0,1,1
0.9,"[0.9, 0.1]",94.0,Shapley values,0.5070000290870667,[0.50700003 0.47369999],0.0,[0. 0.],MNIST,40.0,0.982200026512146,1.0,0.0,2.0,Random,"Random 2 [0.9, 0.1]",10000.0,global,48000.0,1,2
0.1,"[0.9, 0.1]",94.0,Shapley values,0.47369998693466187,[0.50700003 0.47369999],0.0,[0. 0.],MNIST,40.0,0.982200026512146,1.0,1.0,2.0,Random,"Random 2 [0.9, 0.1]",10000.0,global,48000.0,1,2
0.9,"[0.9, 0.1]",29.0,Independant scores raw,0.9872000217437744,[0.98720002 0.95349997],0.0,[0. 0.],MNIST,40.0,0.982200026512146,1.0,0.0,2.0,Random,"Random 2 [0.9, 0.1]",10000.0,global,48000.0,1,2
0.1,"[0.9, 0.1]",29.0,Independant scores raw,0.953499972820282,[0.98720002 0.95349997],0.0,[0. 0.],MNIST,40.0,0.982200026512146,1.0,1.0,2.0,Random,"Random 2 [0.9, 0.1]",10000.0,global,48000.0,1,2
0.9,"[0.9, 0.1]",29.0,Independant scores additive,0.49937427742189416,[0.49937428 0.48282575],0.0,[0. 0.],MNIST,40.0,0.982200026512146,1.0,0.0,2.0,Random,"Random 2 [0.9, 0.1]",10000.0,global,48000.0,1,2
0.1,"[0.9, 0.1]",29.0,Independant scores additive,0.4828257490902517,[0.49937428 0.48282575],0.0,[0. 0.],MNIST,40.0,0.982200026512146,1.0,1.0,2.0,Random,"Random 2 [0.9, 0.1]",10000.0,global,48000.0,1,2
0.4,"[0.4, 0.3, 0.3]",254.0,Shapley values,0.3326666553815206,[0.33266666 0.27776666 0.27096667],0.0,[0. 0. 0.],MNIST,40.0,0.791700005531311,1.0,0.0,3.0,Random,"Random 3 [0.4, 0.3, 0.3]",10000.0,global,48000.0,2,0
0.3,"[0.4, 0.3, 0.3]",254.0,Shapley values,0.2777666648228963,[0.33266666 0.27776666 0.27096667],0.0,[0. 0. 0.],MNIST,40.0,0.791700005531311,1.0,1.0,3.0,Random,"Random 3 [0.4, 0.3, 0.3]",10000.0,global,48000.0,2,0
0.3,"[0.4, 0.3, 0.3]",254.0,Shapley values,0.27096666892369586,[0.33266666 0.27776666 0.27096667],0.0,[0. 0. 0.],MNIST,40.0,0.791700005531311,1.0,2.0,3.0,Random,"Random 3 [0.4, 0.3, 0.3]",10000.0,global,48000.0,2,0
0.4,"[0.4, 0.3, 0.3]",30.0,Independant scores raw,0.9804999828338623,[0.98049998 0.97680002 0.98089999],0.0,[0. 0. 0.],MNIST,40.0,0.791700005531311,1.0,0.0,3.0,Random,"Random 3 [0.4, 0.3, 0.3]",10000.0,global,48000.0,2,0
0.3,"[0.4, 0.3, 0.3]",30.0,Independant scores raw,0.9768000245094299,[0.98049998 0.97680002 0.98089999],0.0,[0. 0. 0.],MNIST,40.0,0.791700005531311,1.0,1.0,3.0,Random,"Random 3 [0.4, 0.3, 0.3]",10000.0,global,48000.0,2,0
0.3,"[0.4, 0.3, 0.3]",30.0,Independant scores raw,0.98089998960495,[0.98049998 0.97680002 0.98089999],0.0,[0. 0. 0.],MNIST,40.0,0.791700005531311,1.0,2.0,3.0,Random,"Random 3 [0.4, 0.3, 0.3]",10000.0,global,48000.0,2,0
0.4,"[0.4, 0.3, 0.3]",30.0,Independant scores additive,0.2641899974911935,[0.26419    0.26321431 0.2642957 ],0.0,[0. 0. 0.],MNIST,40.0,0.791700005531311,1.0,0.0,3.0,Random,"Random 3 [0.4, 0.3, 0.3]",10000.0,global,48000.0,2,0
0.3,"[0.4, 0.3, 0.3]",30.0,Independant scores additive,0.26321431162234005,[0.26419    0.26321431 0.2642957 ],0.0,[0. 0. 0.],MNIST,40.0,0.791700005531311,1.0,1.0,3.0,Random,"Random 3 [0.4, 0.3, 0.3]",10000.0,global,48000.0,2,0
0.3,"[0.4, 0.3, 0.3]",30.0,Independant scores additive,0.2642956964177774,[0.26419    0.26321431 0.2642957 ],0.0,[0. 0. 0.],MNIST,40.0,0.791700005531311,1.0,2.0,3.0,Random,"Random 3 [0.4, 0.3, 0.3]",10000.0,global,48000.0,2,0
0.9,"[0.9, 0.05, 0.05]",298.0,Shapley values,0.3722333312034607,[0.37223333 0.23583332 0.23383334],0.0,[0. 0. 0.],MNIST,40.0,0.7828999757766724,1.0,0.0,3.0,Random,"Random 3 [0.9, 0.05, 0.05]",10000.0,global,48000.0,2,1
0.05,"[0.9, 0.05, 0.05]",298.0,Shapley values,0.2358333170413971,[0.37223333 0.23583332 0.23383334],0.0,[0. 0. 0.],MNIST,40.0,0.7828999757766724,1.0,1.0,3.0,Random,"Random 3 [0.9, 0.05, 0.05]",10000.0,global,48000.0,2,1
0.05,"[0.9, 0.05, 0.05]",298.0,Shapley values,0.23383334279060364,[0.37223333 0.23583332 0.23383334],0.0,[0. 0. 0.],MNIST,40.0,0.7828999757766724,1.0,2.0,3.0,Random,"Random 3 [0.9, 0.05, 0.05]",10000.0,global,48000.0,2,1
0.9,"[0.9, 0.05, 0.05]",29.0,Independant scores raw,0.9864000082015991,[0.98640001 0.94239998 0.9325    ],0.0,[0. 0. 0.],MNIST,40.0,0.7828999757766724,1.0,0.0,3.0,Random,"Random 3 [0.9, 0.05, 0.05]",10000.0,global,48000.0,2,1
0.05,"[0.9, 0.05, 0.05]",29.0,Independant scores raw,0.9423999786376953,[0.98640001 0.94239998 0.9325    ],0.0,[0. 0. 0.],MNIST,40.0,0.7828999757766724,1.0,1.0,3.0,Random,"Random 3 [0.9, 0.05, 0.05]",10000.0,global,48000.0,2,1
0.05,"[0.9, 0.05, 0.05]",29.0,Independant scores raw,0.9325000047683716,[0.98640001 0.94239998 0.9325    ],0.0,[0. 0. 0.],MNIST,40.0,0.7828999757766724,1.0,2.0,3.0,Random,"Random 3 [0.9, 0.05, 0.05]",10000.0,global,48000.0,2,1
0.9,"[0.9, 0.05, 0.05]",29.0,Independant scores additive,0.2695490295772117,[0.26954903 0.257946   0.25540494],0.0,[0. 0. 0.],MNIST,40.0,0.7828999757766724,1.0,0.0,3.0,Random,"Random 3 [0.9, 0.05, 0.05]",10000.0,global,48000.0,2,1
0.05,"[0.9, 0.05, 0.05]",29.0,Independant scores additive,0.25794600296104114,[0.26954903 0.257946   0.25540494],0.0,[0. 0. 0.],MNIST,40.0,0.7828999757766724,1.0,1.0,3.0,Random,"Random 3 [0.9, 0.05, 0.05]",10000.0,global,48000.0,2,1
0.05,"[0.9, 0.05, 0.05]",29.0,Independant scores additive,0.25540494323841934,[0.26954903 0.257946   0.25540494],0.0,[0. 0. 0.],MNIST,40.0,0.7828999757766724,1.0,2.0,3.0,Random,"Random 3 [0.9, 0.05, 0.05]",10000.0,global,48000.0,2,1
0.9,"[0.9, 0.1]",108.0,Shapley values,0.505549967288971,[0.50554997 0.48175001],0.0,[0. 0.],MNIST,40.0,0.9835000038146973,1.0,0.0,2.0,Random,"Random 2 [0.9, 0.1]",10000.0,global,48000.0,2,2
0.1,"[0.9, 0.1]",108.0,Shapley values,0.4817500114440918,[0.50554997 0.48175001],0.0,[0. 0.],MNIST,40.0,0.9835000038146973,1.0,1.0,2.0,Random,"Random 2 [0.9, 0.1]",10000.0,global,48000.0,2,2
0.9,"[0.9, 0.1]",29.0,Independant scores raw,0.9855999946594238,[0.98559999 0.95349997],0.0,[0. 0.],MNIST,40.0,0.9835000038146973,1.0,0.0,2.0,Random,"Random 2 [0.9, 0.1]",10000.0,global,48000.0,2,2
0.1,"[0.9, 0.1]",29.0,Independant scores raw,0.953499972820282,[0.98559999 0.95349997],0.0,[0. 0.],MNIST,40.0,0.9835000038146973,1.0,1.0,2.0,Random,"Random 2 [0.9, 0.1]",10000.0,global,48000.0,2,2
0.9,"[0.9, 0.1]",29.0,Independant scores additive,0.49964191715934314,[0.49964192 0.48385809],0.0,[0. 0.],MNIST,40.0,0.9835000038146973,1.0,0.0,2.0,Random,"Random 2 [0.9, 0.1]",10000.0,global,48000.0,2,2
0.1,"[0.9, 0.1]",29.0,Independant scores additive,0.4838580866553541,[0.49964192 0.48385809],0.0,[0. 0.],MNIST,40.0,0.9835000038146973,1.0,1.0,2.0,Random,"Random 2 [0.9, 0.1]",10000.0,global,48000.0,2,2
0.4,"[0.4, 0.3, 0.3]",302.0,Shapley values,0.3268499871095022,[0.32684999 0.37685    0.27940001],0.0,[0. 0. 0.],MNIST,40.0,0.8410000205039978,1.0,0.0,3.0,Random,"Random 3 [0.4, 0.3, 0.3]",10000.0,global,48000.0,3,0
0.3,"[0.4, 0.3, 0.3]",302.0,Shapley values,0.3768499990304311,[0.32684999 0.37685    0.27940001],0.0,[0. 0. 0.],MNIST,40.0,0.8410000205039978,1.0,1.0,3.0,Random,"Random 3 [0.4, 0.3, 0.3]",10000.0,global,48000.0,3,0
0.3,"[0.4, 0.3, 0.3]",302.0,Shapley values,0.27940001090367633,[0.32684999 0.37685    0.27940001],0.0,[0. 0. 0.],MNIST,40.0,0.8410000205039978,1.0,2.0,3.0,Random,"Random 3 [0.4, 0.3, 0.3]",10000.0,global,48000.0,3,0
